case_id,legacy_case_id,manual_id,cell_number,treatment,source_image,source_fov_encrypted,global_x,global_y,raw_sha256,manual_swc_sha256
evotest_div10cc_cell330,div10_cell330,tracings_M237_totrace_Encrypted_330_0,330,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,8557.000000,9822.000000,1ebc746af3e6f3a3d148d4de972208a69113471d1a012113fa9f9317e2e3d42d,2d177dca7afa2448f39aeedc4ac34d763580715c18308a01d9f45553889d5de7
evotest_div10cc_cell331,div10_cell331,tracings_M237_totrace_Encrypted_331_0,331,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,10338.500000,3069.500000,88e7e33c794681b8d270661d3a0898c2181e253a4660895f60b41115fcae6018,f85e51d3d86da0c4b543ccdba2fd0b315fc1f81551d6d6f8c2227f86dcb48a11
evotest_div10cc_cell332,div10_cell332,tracings_M237_totrace_Encrypted_332_0,332,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,9744.500000,7339.500000,10b11ae89cb47b3be37531b2733c738fe81ee0ef6a193172aa7af0bc5d25629b,ab76de6446cd0acaf8fb214a2ac724d41729774eeebbc66b35eaa7320176635c
evotest_div10cc_cell333,div10_cell333,tracings_M237_totrace_Encrypted_333_0,333,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,5006.500000,5343.500000,e1beba034b10970ebe0b4b1a84720dc533b26a1b9497d0196bb7dbda9343fd86,39a816d806df2ee30b567a3c7359dc224c40c06919aa50161676080f81094134
evotest_div10cc_cell334,div10_cell334,tracings_M237_totrace_Encrypted_334_0,334,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,8507.000000,6344.000000,96b3db61c4947f35d126fdf6cb7cddd8c1eeb48ccfc2eaee1d928460a8626f3a,432b08c438e54736653968e1eb5d2951b21d26485d2f3e9c9d8abd3405099ef7
evotest_div10cc_cell335,div10_cell335,tracings_M237_totrace_Encrypted_335_0,335,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,9573.500000,6741.000000,c66c2f5a427463a98e3a4c252ed1dd445916d4a49483c72f7ba671db004eadd3,de6dea03e238da3c74b2ce7563556a6595309c1a735730f4b04ca763f9d4d335
evotest_div10cc_cell336,div10_cell336,tracings_M237_totrace_Encrypted_336_0,336,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,6350.000000,5467.000000,aac833c346db7e005b00928f3b5a7cefc18b27dbe22e1d0cdb1d8cf0a4fa70ef,ece1697fdc539293bdbcce7a8163e4bdba5a786120db58bea6ac7749a028be0f
evotest_div10cc_cell337,div10_cell337,tracings_M237_totrace_Encrypted_337_0,337,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,11099.000000,7962.000000,e4fec7914bacc7328d98704ac23f211721841e0cd5cacc34b818dd72bfc85322,5fa482405c05d66bbf5da175821e271389123a9310ccc0e580ebfb3636ec9b88
evotest_div10cc_cell338,div10_cell338,tracings_M237_totrace_Encrypted_338_0,338,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,10599.500000,6596.000000,f958f3440e65b3323d094e06537af67aee0c9b24cc15abbee66518578dd604e9,5f99aa95870a2fc38c237e52d0b84f86d0e45ae37d00a09305ebf539172529eb
evotest_div10cc_cell339,div10_cell339,tracings_M237_totrace_Encrypted_339_0,339,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,8615.000000,8547.000000,ff7fe2078a674c2b18112be141bcc9bec67dbcd7ec64867e1769fb59ea90246b,8938308c7c751b7160882f5d95401992faac9c4f55ac9b4eb4ed4e8ee2f07401
evotest_div10cc_cell340,div10_cell340,tracings_M237_totrace_Encrypted_340_0,340,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,7723.000000,8436.500000,5f4967a30ca3a35db8f23ae692eef888ee5e62ee5e86037afb7817c37e6d95c1,adb02f4293a71f3637347495ba5599288313e920e9f1b61c2c99b460065e8a5b
evotest_div10cc_cell341,div10_cell341,tracings_M237_totrace_Encrypted_341_0,341,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,7101.000000,1401.500000,01a67c77dad3c7972339277dbd587b75bd329fbf9a57b8441e58daa5a3b01860,c98fc8c48447bb8744be4ea95c7f24f1c462fbc6f5b4b6bfbf8eb7fe580e7eec
evotest_div10cc_cell342,div10_cell342,tracings_M237_totrace_Encrypted_342_0,342,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,5882.000000,5109.500000,d44bf595a10c81a348f836e702340918671b3fb97515098f257bb871fdd3fde9,98b3d27ade3ed676ada5fe2cc13f0a4de4effc02ead78bcf7c49fe068beab177
evotest_div10cc_cell343,div10_cell343,tracings_M237_totrace_Encrypted_343_0,343,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,3158.500000,1905.000000,7b38f611bbdf1570f62fb3dafb151c1c005c804d71f1d52719c3dab2d3a189e0,b8e2bc82a18f5bf0b79d643b57bc97f5697278eeac5ade6048a69b258c7f3b5b
evotest_div10cc_cell344,div10_cell344,tracings_M237_totrace_Encrypted_344_0,344,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,5509.500000,3278.500000,e362a7dadbc019b1bf24b2e474dd61c81dd4299103150074f36d48b08e5c8c1c,9e8e81c71927a464330e28309641dafc372e13090cb7311439d5f183960318a5
evotest_div10cc_cell345,div10_cell345,tracings_M237_totrace_Encrypted_345_0,345,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,7880.000000,8044.000000,79f86b1886fa6d8ef29da757b0691ad9cd59f6792f399d4f376cb75a4267be5e,cc6ce2b25a6bbe952c4bb48f66b3781439d2b74418c9c6751785c9477ec5ddc5
evotest_div10cc_cell346,div10_cell346,tracings_M237_totrace_Encrypted_346_0,346,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,4328.000000,1530.000000,de9ff3f0f7df4f84dbc784c13231b83b3a56b17939e043dc79ee8867a6bc0b47,9c0b74222bc553fcc123b367caaed1b08e1b456e692378874fec9713c73ab909
evotest_div10cc_cell347,div10_cell347,tracings_M237_totrace_Encrypted_347_0,347,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,8174.500000,5527.000000,adbc29dc52b9b849cd34fafad9d384f18fa824a189da348b9a8559b43700e013,e6e365f0910bfd8e81239b3041a647445ff89f1712896c7bbf0fac2ab88fb833
evotest_div10cc_cell348,div10_cell348,tracings_M237_totrace_Encrypted_348_0,348,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,7782.500000,7270.500000,79192a5cacdc19993bdb850da5bdcd3db3be7782365114b92243e08e6a1a47f9,d6adac9cddc6aa10e2e5acdea6c11fd193e6ff25f1c3400002e272b15bef6905
evotest_div10cc_cell349,div10_cell349,tracings_M237_totrace_Encrypted_349_0,349,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,7915.500000,6939.000000,bbd9e434d6c6d9d552308e8364ed1abbe90aace00cc78f02fd04ff45a0d415b5,4af80e2b79b768ad289d33e8b7c22aad32c980d535dca57b8c21d632f5572dff
evotest_div10cc_cell350,div10_cell350,tracings_M237_totrace_Encrypted_350_0,350,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,9835.000000,8056.500000,e0a1b9bc05314f454658e0eb791b6dcea877fab70edb7aae5f6132c2f0789ca5,8be653b652629c8f4ec5e383abfa6900ed8ef402885062e18fa024518aeacf26
evotest_div10cc_cell351,div10_cell351,tracings_M237_totrace_Encrypted_351_0,351,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,5582.500000,3317.500000,c811992c47d669e6452ca4356ab56705bd40061e46fd5aa689802754309a7bad,5ab72c953389b00972fe25f90f1a150530c551821061191b93428294d11eb415
evotest_div10cc_cell352,div10_cell352,tracings_M237_totrace_Encrypted_352_0,352,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,8072.500000,6917.500000,00cc194dcb27fb41f0f84c1adb07e507179780653bac2d12334efb7b8b6e18b1,957019f8d7271956d87c39a136193885103fdd717bdc675ba9b336524ed95d7d
evotest_div10cc_cell353,div10_cell353,tracings_M237_totrace_Encrypted_353_0,353,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,7684.500000,7223.500000,6241c8e6768cd57241efb3eb4f82b494de0ff4e61ad46bc9389d5bfba0f58c60,83b2d8049f54cd7810e63a98f7d0f57f051869302e0c4dcc1993249cc2af6e51
evotest_div10cc_cell354,div10_cell354,tracings_M237_totrace_Encrypted_354_0,354,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,8000.500000,3539.000000,8169c2f59b7d94d68098afc942aa6490f7232cd656471058f36824deb331b19c,fd004d9efdbc61c70786a43a3cc73b1c53982799b1eb6535c1f5606ab555aff2
evotest_div10cc_cell355,div10_cell355,tracings_M237_totrace_Encrypted_355_0,355,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,8347.500000,5591.000000,d394a9a2ceb9b36e3195269fd14df3e4665dbbfbd35d376078ec06054b311be4,514626ddc3a3121cc738dbc854eb298924ef2eb3dba2a96e620c84c1996dbf45
evotest_div10cc_cell356,div10_cell356,tracings_M237_totrace_Encrypted_356_0,356,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,3576.500000,1959.000000,54199f13ee4f5a73912716b49b356352ec064e746a19f2d0066b0a46ed14fb4b,1ea67611e914af97712729bb0e9d954d4f1775e2520ccf448cba5d10c352d32b
evotest_div10cc_cell357,div10_cell357,tracings_M237_totrace_Encrypted_357_0,357,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,4038.500000,3677.000000,89da7c98b67b965da7e72a9b0e7586627eeb30364db22b68d83dc6320cc77664,27246dc5d4623e69395963d5c3c1fd339463249e9e1554f7250e8c6903f32462
evotest_div10cc_cell358,div10_cell358,tracings_M237_totrace_Encrypted_358_0,358,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,9940.500000,8227.500000,439bba967c4009c67ad2443f8a762eaefdccc67b2e0a879ae56a89f8f41e706b,c10279515d6ac292c12da4e1d9eb4a8f2c5a97364532e5caf40b62283d0db363
evotest_div10cc_cell359,div10_cell359,tracings_M237_totrace_Encrypted_359_0,359,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,3036.000000,1748.000000,1ba06152d9f35a4e3a71fecf46e201ca96463391508278d65fc9a15a9d604530,f829047484e6003811eaf0d0c7cddf2782f90df21258ffa9d57fbd9bd2082b51
evotest_div10cc_cell360,div10_cell360,tracings_M237_totrace_Encrypted_360_0,360,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,7140.500000,4878.000000,a7d7bb86de9bfda85a1b8c1314c4a128045daa0a3b706c5002b0a8d26d24d58d,5b251a43ad7f0a0cb48219ebeef638930d877551c4b86c17aa94fa9cc3441cf7
evotest_div10cc_cell361,div10_cell361,tracings_M237_totrace_Encrypted_361_0,361,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,8248.000000,3594.500000,62b43b0458947bd0ad04d48323d158fb86a1536d9052ae226081c9ea0f5f2d43,e98f5f626e45e33a03801bffdcda27953b117e0f93231b40396623f8a215079b
evotest_div10cc_cell362,div10_cell362,tracings_M237_totrace_Encrypted_362_0,362,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,4897.000000,3200.000000,65b9d2e2ee680c25342b66d57aed8c1b67a47ea7708faee2062c037b64dd6ab2,b7adcd5d7342d94947d4422dcc39745bb48c75613f34898961ab8df76e1b1d61
evotest_div10cc_cell363,div10_cell363,tracings_M237_totrace_Encrypted_363_0,363,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,4349.000000,1506.000000,77f49286d9c751d4c2fa321923567e7df138a9926872b6811d32f6cf49c7e0fc,d7b1b67529fc0e9223b915ed0bd4ae8da42423af74c6280e8adde3a5330a9d9a
evotest_div10cc_cell364,div10_cell364,tracings_M237_totrace_Encrypted_364_0,364,DMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E8_DMSO.tif,7712107,4501.000000,4148.000000,a7b8987722abf2eee49ab5ac3c5ce13b1730d70e2ff7a8349f03e90811e11f5b,b9104553a4f87c6eaa52d94df8afe7f7650684adcad9636a5f424183ab3d3507
evotest_div10cc_cell365,div10_cell365,tracings_M237_totrace_Encrypted_365_0,365,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,6350.500000,4988.000000,190919e6e25c7e0d7eb029f1b12448af624593be7a93dad5898dbeb707abea92,4b695438c842ac1f3e3645c0a8cbebd8bc4b3a03f62f178aa7b25a89f935bb0f
evotest_div10cc_cell366,div10_cell366,tracings_M237_totrace_Encrypted_366_0,366,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,3039.500000,2196.000000,d6eb91d101215cc348d6be17a4c90c4de710d4c026fe7da0c6d22ae335090ac4,c9b26b5266a83027080bd3d82b52ebf2c892ccc3f0e6894c8c1798b93e853136
evotest_div10cc_cell367,div10_cell367,tracings_M237_totrace_Encrypted_367_0,367,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,2962.500000,3600.500000,7cba7108ebb7899df5bb4024d99fb8c5d5e80164cda72ae6b8a65bf11838a0ed,aa16d9c1f86d04130bb3c992e35e7cb7591b6ca8e63362b9a1e67031ce78bac1
evotest_div10cc_cell368,div10_cell368,tracings_M237_totrace_Encrypted_368_0,368,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,11399.500000,3060.000000,3a947ebe871e418c263b264e40cf684201f380fec9b852f41037b8a90be36aa5,37b0513b14ae12d76053797ec47aa7f8607b8dccba8c69e9277fa4a1d8d3c04f
evotest_div10cc_cell369,div10_cell369,tracings_M237_totrace_Encrypted_369_0,369,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,1481.500000,3435.000000,73fcd29df2cfca5ba79011acb33a3349dd712d24fa65bf6389eeae67592dba1c,5c72babfac002cfa732f0240869599a270f67c4b0ac5bcd1ceb8591de35a3458
evotest_div10cc_cell370,div10_cell370,tracings_M237_totrace_Encrypted_370_0,370,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,12217.000000,6230.500000,9636b6eab29796292dc9f56a32dcd3bbb294dc3194f84faa42dbe7db3b2ddbe5,ecb3ca616a6aa77e0191cee8200fccd49e6917d19d029bb6b9270817915bd728
evotest_div10cc_cell371,div10_cell371,tracings_M237_totrace_Encrypted_371_0,371,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,11226.000000,3079.500000,1711ad2c8781fcb3ee998d40da38d5fbd596f9a4da6e3d60d1386cead0ef3b26,4157e777074be06dda48035b7103f38a7e9ac9c0adcb02855b70cbc0e6f97465
evotest_div10cc_cell372,div10_cell372,tracings_M237_totrace_Encrypted_372_0,372,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,7623.500000,3108.500000,928a7dfd515cb1bae6c671f62dc2526ca3065174498aa3f7e3fa6972dc5ececc,06f3eb521f6cf1ae98a1966df33901a0775ea1b2766cf8783ca614887a31cad8
evotest_div10cc_cell373,div10_cell373,tracings_M237_totrace_Encrypted_373_0,373,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,6795.500000,5084.500000,aebf66648a6140e261607b8640d1a7cc58cac4848a9de95e5c2bfe37ba6eed91,236cc7aa1a5763831b93121cf653c991565f0be91c301b047caea316d12eab8c
evotest_div10cc_cell374,div10_cell374,tracings_M237_totrace_Encrypted_374_0,374,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,6081.500000,4184.500000,e21090510d1295aa4d4b3aa420455618ff365146c8dcc19e26929635baee1ba9,fdd7c549d8aced73566ac13d9188639adfb23c2b13974ae9927c608afad8ce05
evotest_div10cc_cell375,div10_cell375,tracings_M237_totrace_Encrypted_375_0,375,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,8566.000000,8605.000000,34bbf1c7ce61318eb34b3780e46b5e15b949502a9989c1a397cbc58da27d952f,3b937de63796b96cca6fcb891030d44505909a5f6c91c1efb15b5c8f6905e352
evotest_div10cc_cell376,div10_cell376,tracings_M237_totrace_Encrypted_376_0,376,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,1403.000000,3001.500000,5b2072d11988e4551d584c38474ba5dc2ac933650ac986c2ea2fbbe0a9d13dc2,b4a9bd5dfcfd22ad354d94683ab985738dafa2874cc7a899a39aa58e9bb3cedf
evotest_div10cc_cell377,div10_cell377,tracings_M237_totrace_Encrypted_377_0,377,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,10452.500000,9266.000000,88e5f47de2d76c799e543bfb5a380a00b5e7fdfae4c8ae7e13b36adadcf6bef9,24d073382513bcd077c204edfa8dbf8dc505918312b54e501f638b83f44ff54d
evotest_div10cc_cell378,div10_cell378,tracings_M237_totrace_Encrypted_378_0,378,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,5319.500000,5104.000000,f1056b84fed5237b1a94d33bf3edc5db13f939d447de4c59e65f8cc9ee21fe9f,fd1b075e545af6ae61e2eefcd8e8b96921a43a43650474bc745995abb901af67
evotest_div10cc_cell379,div10_cell379,tracings_M237_totrace_Encrypted_379_0,379,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,1803.000000,6746.500000,1ce26f6244f31bc6995de026b8511eb38ebb6f94a6f616d24d9d34cc8b90aca7,19f81456a08903f823089d1a01297b23b24fe4242663511d3e16f745b7dab294
evotest_div10cc_cell380,div10_cell380,tracings_M237_totrace_Encrypted_380_0,380,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,6978.000000,5848.500000,12374d2e8e716c3ee2e85b5ac19904312146ab261f49dd6e27bfb30083e681d1,a813da3bc1205930c05acbbd400a615eb00d31951a7b84146640d770648f7090
evotest_div10cc_cell381,div10_cell381,tracings_M237_totrace_Encrypted_381_0,381,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,8513.000000,1968.000000,f9b45830e52b207ba531da8c9233c3a40bfce6b1ccfc9cee250a1931c6cb65d9,bf0174d75a047035e274d1b61e5d03f9e5bd338410b24930a39f985f85a9970d
evotest_div10cc_cell382,div10_cell382,tracings_M237_totrace_Encrypted_382_0,382,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,11481.500000,9758.000000,fc11755cada90889bbe8b5f73f0b81b33eb61d3dfa3d572fe790a935275d6987,373a0b5c9de07ecfbae1a727efd66ef83a8cbd976b913c00d9d286a3e510b535
evotest_div10cc_cell383,div10_cell383,tracings_M237_totrace_Encrypted_383_0,383,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,11357.000000,4319.000000,cfddb5cc30d234e6f7bcd24e43901a8d9b2d8b144e9f73adef122725033a96c1,f280f9d6408b705037ab399fe50a2e8508f478acd373b8a423cefaabdb2d7bb0
evotest_div10cc_cell384,div10_cell384,tracings_M237_totrace_Encrypted_384_0,384,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,1667.500000,3177.500000,2162c75adfa308e4f7b7e93c6766b6cbc80e91a2d062a29336de1a071c8e97c9,1f1a81a71029f862899d66338481a519bba13031d74869a6de163482c8539526
evotest_div10cc_cell385,div10_cell385,tracings_M237_totrace_Encrypted_385_0,385,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,12081.500000,6062.000000,8d3fe4648623f9451afae96c703618b4255f08bcf88fd639764f2a13b61931b3,a67244a7c6444cc37cc1784445403a7bbff5bd7c58870a06fea2fdd56f6c3961
evotest_div10cc_cell386,div10_cell386,tracings_M237_totrace_Encrypted_386_0,386,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,10480.000000,10858.000000,74d8296db4d9bc84d82aa66eb0e64c041ecddd8fb6fbe2d9511147dd7f54127d,8eb1dc72b00f48e6819a237baab3dfc9441a90b8df8408b81b7536f2d3bdf0ca
evotest_div10cc_cell387,div10_cell387,tracings_M237_totrace_Encrypted_387_0,387,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,8239.500000,7272.500000,7969a6d6dc2dbfef55545e032abe91664cd8437fad3077c29ebc0fe9e74489e7,794dbd52ad9816e210fd9ee45764b5f52a6118768a3eb9a10c14f90207147712
evotest_div10cc_cell388,div10_cell388,tracings_M237_totrace_Encrypted_388_0,388,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,12253.500000,7997.000000,b1ed26a543a2f40f92e7d84ad48ea7dfe5dc91d0cebfabbf8acab512b6cf7cec,5c506ec356da00ec2df7adc2dcc0fac3f8017ef7a0695d917ed2acbefbe2a6eb
evotest_div10cc_cell389,div10_cell389,tracings_M237_totrace_Encrypted_389_0,389,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F5_Y-27632.tif,8817427,11672.500000,5948.500000,fec5c374a1a44e23d48a3a228410bd23f6dd366dae02cdb66ed9894503e85e27,e7b3080ed2e8b2e5c27cd2cae78f9c4163c9627ea969d77a64ff642fa4a75970
evotest_div10cc_cell390,div10_cell390,tracings_M237_totrace_Encrypted_390_0,390,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F9_dilutedDMSO.tif,9004683,6875.500000,3431.000000,d620854007a5b871dd9a45e897c2024d83a03b8282791f1ee8fbb8ece2a1cf68,93e701632cb4d768079176b7ea30e36b2866689140d35317f3d35f85068decdc
evotest_div10cc_cell391,div10_cell391,tracings_M237_totrace_Encrypted_391_0,391,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F9_dilutedDMSO.tif,9004683,6982.000000,3587.000000,ae7d5b54de9c6a691d08c83fe7bd422cce204aaeea6a40909f3ea70aa6f3603a,3ad702df8e39f70f0268195544bb9bc3834f3c15e707cb96d147418184b6435c
evotest_div10cc_cell392,div10_cell392,tracings_M237_totrace_Encrypted_392_0,392,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F9_dilutedDMSO.tif,9004683,6287.500000,4608.000000,f1615abdc188f52765d4b098f977130db332afda78194e312161cda3e75ec522,6831eb6cafbabb6fbb3875a527ed74500a8afeb42e7bc4615276fc099d39bd51
evotest_div10cc_cell393,div10_cell393,tracings_M237_totrace_Encrypted_393_0,393,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F9_dilutedDMSO.tif,9004683,4920.000000,1328.500000,30d1df4e064286b1401ae42b5bbab78893f77e13fb0925fe04e2db10e91f7388,b6e3d475e6353df573b9fcad718201c5cd1de9eb5561413ed9e5920306349271
evotest_div10cc_cell394,div10_cell394,tracings_M237_totrace_Encrypted_394_0,394,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F9_dilutedDMSO.tif,9004683,7116.000000,2244.000000,e516c3ca31e7da321152b184e2497b5c96482281a86b88e5d0099b587e60cbc3,db0c9624a9ec6580e63e638953e6c146168f16113e8ea08178e9fc99fad9aa0f
evotest_div10cc_cell395,div10_cell395,tracings_M237_totrace_Encrypted_395_0,395,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F9_dilutedDMSO.tif,9004683,3968.000000,4713.000000,ca0a459456dc3d3e895202735b6abb4be2e8d67c7f5789940b7bcbec0160e3a1,08387597a3d00117b996b2521f0d393fcc0781963c3ce23aad033208fede02e7
